"Weekly Polio Cases, 1928-1969"
"Data provided by Project Tycho, Data Version 1.0.0, released 28 November 2013."
YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1959,40,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-
1959,41,5,-,-,7,18,2,2,1,-,1,2,-,0,11,5,6,2,2,-,7,7,6,20,14,5,18,-,2,-,-,7,-,35,15,1,6,4,10,10,-,3,0,13,10,-,3,13,17,7,3,-
1959,42,5,1,3,6,9,0,4,0,0,6,6,0,0,20,3,4,2,7,0,6,2,8,9,7,4,21,0,1,0,0,5,0,29,9,0,8,0,5,5,2,2,0,8,16,1,0,11,7,6,1,0
1959,43,5,-,1,5,19,1,1,1,-,6,4,-,-,18,6,9,-,8,7,-,2,4,12,7,3,-,3,2,-,-,2,4,25,15,-,13,4,9,14,2,3,-,5,10,-,-,9,12,9,1,-
1959,44,3,1,1,3,23,-,3,-,-,4,7,-,-,11,4,5,-,2,4,7,-,2,9,3,2,2,-,1,1,1,-,-,21,5,-,5,1,1,4,-,1,-,12,5,1,-,9,7,5,4,-
1959,45,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-
1959,46,-,6,1,2,16,1,4,-,-,-,5,-,0,5,2,5,3,4,6,3,-,9,8,4,3,4,1,-,-,-,2,-,19,9,3,3,3,8,4,-,-,0,9,2,-,1,8,4,2,1,-
1959,47,4,2,0,1,15,0,1,0,0,3,6,0,0,3,2,1,0,2,0,3,1,1,3,1,3,3,0,1,0,0,0,2,11,5,0,3,1,3,5,0,3,0,7,3,1,0,2,1,0,2,0
1959,48,3,0,1,4,12,0,0,0,0,5,0,0,1,6,-,0,0,2,1,1,2,1,8,4,2,10,1,0,1,0,1,0,10,1,0,0,0,9,7,0,7,0,3,0,0,1,1,1,2,3,0
1959,49,-,-,2,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-
1959,50,2,1,1,2,11,-,1,-,-,-,1,-,0,21,1,1,-,1,1,4,-,-,-,-,2,1,-,-,-,-,1,-,14,4,-,6,1,6,1,-,-,0,4,2,-,1,1,2,2,-,-
1959,51,-,-,1,-,5,-,-,-,-,3,5,-,-,7,-,-,8,-,1,1,-,2,-,-,5,5,1,-,-,-,1,-,5,3,-,2,2,2,4,-,-,-,-,1,-,-,1,4,-,-,-
1959,52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1960,1,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,3,3,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1960,2,-,-,-,-,6,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,3,-,-,-,-,2,-,-,-,-,-,4,5,-,2,-,2,2,-,-,-,-,-,-,-,-,1,-,-,-
1960,3,-,-,-,-,3,-,-,1,-,2,-,0,-,-,-,-,-,1,0,1,-,1,-,0,-,-,2,-,-,-,1,-,6,2,-,4,-,1,4,-,-,-,-,-,-,-,-,0,3,1,-
1960,4,-,-,-,1,8,-,-,0,-,12,1,0,-,-,-,-,-,1,1,0,-,0,-,2,-,-,0,-,-,-,0,-,4,1,-,2,-,1,3,-,0,-,-,3,-,-,-,0,0,0,-
1960,5,-,-,-,1,0,-,-,0,-,0,0,0,1,-,-,1,-,0,1,0,-,0,-,0,-,-,0,-,-,-,0,-,4,0,-,1,-,0,1,-,0,-,-,1,-,-,-,0,0,0,-
1960,6,-,-,-,1,3,-,-,0,-,0,0,0,1,1,-,0,-,0,0,0,-,0,-,0,-,-,0,-,-,-,1,-,3,0,-,0,-,0,5,-,0,1,-,0,-,-,-,2,-,0,-
1960,7,-,-,-,0,3,-,-,0,-,1,0,0,2,1,-,1,-,1,0,0,-,0,-,1,-,1,0,-,-,-,0,-,1,0,-,1,1,0,4,-,0,0,-,0,-,-,-,0,0,0,-
1960,8,-,-,2,0,4,-,-,0,-,1,0,0,0,1,-,0,-,0,1,0,-,0,-,0,-,0,0,-,-,-,0,-,0,0,-,0,0,0,0,-,1,0,-,0,-,-,-,0,0,0,-
1960,9,-,-,0,0,5,-,-,0,-,0,0,0,0,0,-,0,-,0,0,1,-,0,4,0,0,0,0,-,-,-,0,-,1,1,-,2,0,0,0,-,0,0,-,0,-,-,-,1,0,1,-
1960,10,1,-,0,0,4,-,-,0,-,2,0,0,0,0,-,0,-,2,0,0,1,0,0,2,0,0,0,-,-,-,0,-,1,0,-,0,0,1,0,-,0,0,-,0,-,-,-,0,0,0,-
1960,11,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,-,-,0,0,0,0,1,0,0,0,0,-,-,-,1,-,0,0,-,0,0,2,0,-,0,0,-,0,1,-,-,0,0,0,-
1960,12,0,-,0,0,5,-,-,0,-,2,1,0,0,0,-,2,-,1,1,0,0,0,1,2,0,0,0,-,-,-,0,-,1,0,-,1,0,0,1,-,0,0,-,0,0,-,-,2,0,0,-
1960,13,0,-,0,0,3,-,-,0,-,1,0,0,0,0,1,0,-,0,0,0,0,0,1,0,0,0,0,-,-,-,0,-,0,0,-,1,0,1,0,-,0,0,-,1,0,-,-,0,1,0,-
1960,14,0,-,0,0,2,1,-,0,-,1,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,-,-,0,-,1,1,-,0,0,0,1,-,0,0,-,6,0,-,-,0,0,0,-
1960,15,0,-,0,0,3,0,-,0,-,0,0,0,0,1,1,0,-,0,0,1,0,0,1,0,0,0,0,-,-,-,2,1,0,0,-,0,0,1,0,-,0,0,-,1,0,-,-,0,0,0,1
1960,16,0,-,0,0,5,0,-,0,-,0,1,1,0,0,0,0,-,0,0,0,0,0,1,0,0,1,0,-,-,-,0,0,1,0,-,0,0,0,0,-,0,-,-,3,0,-,-,0,0,0,0
1960,17,0,-,0,0,1,0,-,0,-,0,0,0,0,0,0,0,-,0,1,1,0,0,1,0,0,0,0,-,-,-,0,0,1,1,-,0,1,0,0,-,0,-,-,1,0,-,-,0,0,0,0
1960,18,0,-,0,0,4,0,-,0,-,0,0,0,0,1,-,0,-,0,0,0,0,0,0,0,1,0,0,-,-,-,1,0,0,1,-,1,1,0,0,-,0,0,-,2,0,-,-,0,0,0,0
1960,19,0,-,0,0,1,0,-,0,-,1,0,0,0,0,-,0,-,0,0,1,0,0,2,0,0,0,0,-,-,-,0,0,1,0,-,2,0,0,0,-,0,0,-,0,0,-,-,0,0,1,0
1960,20,0,-,0,0,4,0,-,0,-,1,0,0,0,1,-,0,-,0,2,0,0,1,0,0,2,1,2,-,-,-,0,0,1,0,-,0,0,0,0,-,0,0,1,2,0,-,-,0,0,0,0
1960,21,0,1,0,0,2,0,-,0,-,0,0,1,0,0,-,0,-,1,2,0,0,0,0,0,0,0,0,-,-,-,0,0,0,-,-,0,0,0,0,-,1,0,0,1,0,-,-,0,1,0,0
1960,22,0,0,1,0,7,0,-,0,-,2,0,1,0,0,-,0,1,0,4,0,0,0,0,0,0,0,0,-,-,-,0,0,0,1,-,1,0,0,0,-,0,0,0,3,0,-,-,1,0,0,0
1960,23,0,1,0,0,2,0,-,0,-,0,0,0,0,0,-,1,0,0,1,0,0,1,0,0,0,1,3,-,-,-,0,0,0,1,-,0,0,0,0,4,0,0,0,4,0,-,-,0,0,0,0
1960,24,0,0,0,-,13,0,-,0,-,1,0,0,0,3,-,0,1,1,0,0,0,0,1,2,0,0,0,-,-,-,0,1,0,0,-,0,0,4,1,5,3,0,0,1,0,-,-,0,0,0,0
1960,25,0,0,0,0,16,0,-,0,-,2,1,0,0,1,1,3,0,0,0,1,0,0,1,2,0,0,1,-,-,-,0,0,1,1,-,1,0,0,3,2,1,0,0,4,0,-,-,0,0,0,0
1960,26,0,0,0,2,13,1,-,-,-,-,0,0,0,4,1,0,0,0,3,0,0,1,0,1,1,0,0,-,-,-,0,0,1,1,-,0,0,0,0,10,0,0,0,3,0,-,-,0,2,0,0
1960,27,1,0,0,1,15,0,-,-,-,2,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,-,-,-,0,0,2,0,-,1,0,0,1,12,2,0,1,4,0,-,-,0,1,0,0
1960,28,4,0,0,3,12,0,1,-,-,2,0,1,0,7,1,1,0,0,3,0,0,0,2,0,1,2,0,1,-,-,2,0,3,0,-,0,1,0,5,24,12,0,1,5,0,-,-,0,1,0,0
1960,29,1,0,0,2,12,2,2,-,-,4,1,0,0,1,8,-,0,0,4,0,0,1,6,0,0,3,2,1,-,-,2,0,1,4,-,3,0,2,1,11,15,0,1,13,0,-,-,0,2,0,0
1960,30,1,0,0,2,9,0,1,-,-,3,0,0,0,8,2,1,3,0,4,0,0,3,2,1,4,0,0,0,-,-,3,0,12,2,-,0,3,1,1,6,14,1,0,17,0,-,2,0,3,1,1
1960,31,0,0,0,1,16,0,2,-,-,0,0,0,0,6,4,1,1,0,3,0,1,0,4,7,0,1,0,0,-,-,3,0,11,9,-,6,1,0,0,4,11,0,1,8,0,-,1,3,0,3,2
1960,32,1,0,1,-,21,0,0,-,-,3,0,1,1,9,4,1,2,0,1,0,1,4,2,2,4,0,1,2,-,-,11,0,5,4,0,1,0,1,6,1,12,1,3,9,2,-,3,0,3,0,2
1960,33,0,0,0,3,30,1,4,-,-,0,1,0,0,10,11,1,1,14,3,0,4,3,2,0,1,0,0,1,-,-,3,0,20,2,2,5,0,0,12,1,8,0,3,3,0,-,1,1,2,0,1
1960,34,0,0,0,0,26,0,1,-,-,0,3,0,0,9,5,1,0,10,0,2,10,2,3,1,1,1,0,0,-,-,8,1,12,11,1,7,0,2,7,6,5,0,4,2,0,-,1,1,3,2,0
1960,35,1,0,0,5,14,1,4,-,-,0,0,1,0,22,8,1,1,22,0,2,4,4,5,2,2,0,0,1,-,-,1,1,16,8,1,19,0,4,6,5,8,0,4,20,1,0,1,3,9,2,1
1960,36,1,0,0,1,21,1,3,-,-,5,3,0,0,5,16,3,2,3,0,8,2,2,4,4,0,2,0,4,-,-,9,1,10,5,0,6,2,0,7,3,4,0,1,5,0,2,2,0,-,4,8
1960,37,0,0,0,1,21,2,7,-,-,2,2,0,0,8,11,0,4,0,0,2,11,1,10,4,1,5,0,1,-,-,9,1,21,5,2,5,0,1,5,2,6,1,2,6,0,2,4,2,2,3,2
1960,38,2,0,0,3,17,2,4,-,-,2,1,0,0,12,9,5,0,20,4,9,17,0,3,1,1,4,1,1,-,-,4,0,22,2,0,13,2,2,9,0,6,0,7,5,0,1,2,3,3,4,0
1960,39,1,0,0,2,13,2,1,-,-,0,1,0,0,6,13,2,2,17,0,2,21,1,9,5,1,2,2,1,-,-,3,1,11,2,1,5,2,3,13,3,7,0,1,11,0,0,3,0,2,6,0
1960,40,1,0,0,1,9,0,0,-,-,1,0,0,0,6,2,-,0,0,4,1,21,1,4,5,2,3,0,0,-,-,5,0,15,6,0,8,0,0,10,0,5,0,4,6,1,1,2,3,4,1,0
1960,41,0,0,0,4,7,0,2,-,2,2,2,0,0,3,5,0,1,14,0,1,15,0,4,2,1,3,0,0,-,-,2,0,10,3,4,3,2,1,8,0,0,0,5,8,0,0,1,0,0,2,0
1960,42,6,0,0,0,12,2,3,-,0,5,0,0,2,5,9,0,0,10,1,4,18,1,8,1,0,0,2,1,-,-,4,0,12,4,0,4,0,0,6,0,1,0,1,5,0,0,7,1,6,0,1
1960,43,0,0,0,2,9,0,0,-,3,2,1,0,1,2,8,0,0,7,0,5,7,0,5,3,6,4,2,0,-,-,4,0,11,1,0,5,0,1,8,2,1,0,3,3,1,0,4,1,4,3,0
1960,44,0,0,1,0,5,4,1,-,0,4,1,0,1,4,9,0,0,4,1,0,8,0,1,1,0,5,1,0,-,-,1,0,7,1,0,1,1,1,7,1,2,0,1,2,0,2,3,0,5,1,0
1960,45,0,0,0,1,0,0,0,-,0,2,3,0,0,1,7,0,0,2,0,3,3,2,0,0,1,2,0,1,-,-,2,2,5,7,0,4,0,2,5,0,1,1,1,7,0,2,5,1,2,0,0
1960,46,2,0,3,0,3,0,0,-,0,1,0,1,0,3,4,0,0,-,1,0,6,0,3,1,2,1,0,0,-,-,0,0,4,1,0,3,0,0,6,0,2,0,3,5,0,0,2,1,1,0,1
1960,47,0,0,0,0,10,0,0,-,0,0,1,0,1,2,2,1,0,0,0,1,0,0,1,0,1,0,0,0,-,-,0,-,3,1,0,2,0,0,5,0,0,0,4,2,1,0,3,0,1,0,0
1960,48,0,0,1,0,3,2,0,-,0,0,0,0,0,4,2,0,0,0,1,1,1,3,0,0,1,0,2,0,-,-,1,0,6,1,0,5,0,0,4,0,0,0,2,3,0,0,5,1,3,1,1
1960,49,0,0,0,2,1,0,0,-,0,0,0,0,0,3,8,0,0,4,0,0,2,0,1,1,2,0,1,0,-,-,1,0,6,0,0,1,0,0,2,1,0,0,0,1,0,0,3,2,0,5,0
1960,50,0,0,0,0,5,0,0,-,0,3,2,0,1,1,1,1,0,4,-,4,0,0,0,0,0,0,0,0,-,-,0,-,4,1,2,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,1
1960,51,0,0,0,2,2,0,0,-,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,-,-,1,0,13,0,0,2,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0
1960,52,0,0,0,0,0,0,0,-,0,0,0,0,0,3,1,0,0,12,0,0,7,1,0,0,0,1,0,0,-,-,0,0,3,0,0,0,0,1,4,0,0,0,2,0,1,0,3,0,0,0,0
1961,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,4,-,-,1,-,-,1,-,1,-,-,-,-
1961,2,-,-,-,-,3,-,-,1,-,1,-,-,1,2,-,-,-,3,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
1961,3,-,-,0,2,3,-,-,0,-,0,-,-,0,0,-,-,-,0,0,-,-,-,-,1,-,-,0,-,-,-,-,-,-,0,-,1,-,-,0,-,-,0,-,-,0,-,-,-,-,2,-
1961,4,-,-,1,0,2,1,-,0,-,1,-,-,1,0,-,-,-,0,0,-,-,-,-,0,-,-,0,-,-,-,-,-,1,0,-,1,-,-,0,-,-,0,-,-,0,-,-,-,-,0,-
1961,5,-,-,0,-,3,1,-,0,-,0,-,-,0,0,-,-,-,2,0,-,-,-,-,0,-,-,0,-,-,-,-,-,1,1,-,2,-,1,0,-,-,-,-,2,0,-,-,-,-,0,-
1961,6,-,-,0,0,2,1,-,0,-,0,-,-,0,0,-,-,-,0,0,-,-,-,-,0,-,-,0,-,-,-,-,-,0,0,-,1,-,0,0,-,-,-,-,2,0,-,-,-,-,0,-
1961,7,-,-,0,0,0,0,1,0,-,0,-,-,0,0,-,-,-,2,0,-,-,-,1,0,-,-,0,-,-,-,1,-,0,0,-,0,-,1,0,-,-,-,-,0,0,-,-,-,-,0,-
1961,8,-,-,0,0,1,0,0,0,-,0,1,-,0,0,-,-,-,0,0,-,-,1,0,0,-,-,0,-,-,-,0,-,0,0,-,0,-,0,0,-,-,-,-,0,0,-,-,-,-,0,-
1961,9,-,-,0,0,1,0,0,0,-,0,0,-,0,0,-,-,-,1,0,-,-,0,0,0,-,-,0,-,-,-,0,1,0,0,-,0,-,0,0,-,-,-,-,1,0,-,-,-,1,0,-
1961,10,-,-,0,0,0,0,0,0,-,0,0,-,0,0,-,-,-,1,0,-,-,0,0,0,-,-,0,-,-,-,0,0,1,0,-,0,-,0,0,-,-,-,-,0,0,-,-,-,1,0,-
1961,11,-,-,0,0,3,0,0,0,-,0,0,-,1,0,0,-,-,1,0,-,-,0,0,0,-,-,0,1,-,-,1,0,0,0,-,0,-,0,0,-,-,-,-,2,1,-,-,-,0,1,-
1961,12,-,-,0,0,2,0,0,1,-,0,0,0,0,1,0,-,-,1,0,-,-,1,0,0,-,-,0,0,-,-,0,0,0,1,-,0,-,0,0,-,-,-,-,2,0,-,-,-,0,0,-
1961,13,-,-,0,0,2,0,0,0,-,0,0,0,0,0,0,-,-,0,0,-,-,0,0,0,-,-,0,0,-,-,0,0,0,0,-,1,-,0,1,-,-,-,-,0,0,-,-,-,0,0,-
1961,14,-,-,0,0,4,0,0,0,-,1,1,0,0,0,0,-,-,0,0,-,-,0,0,0,1,-,0,0,-,-,0,0,0,0,-,0,-,0,-,-,-,-,-,1,0,-,-,1,0,0,-
1961,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1961,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
1961,17,-,-,1,0,0,0,0,0,-,0,0,0,0,2,0,0,-,0,1,-,-,0,0,0,0,-,0,0,-,-,0,0,0,0,-,0,-,0,1,-,0,-,-,0,0,-,-,1,0,0,-
1961,18,-,-,0,0,3,0,0,0,-,0,0,0,0,1,0,0,-,0,0,-,-,0,0,0,0,-,0,0,-,-,0,0,0,0,-,0,-,1,0,-,0,-,-,0,0,-,-,0,0,0,-
1961,19,-,-,0,0,2,0,0,0,-,0,0,1,0,0,1,0,-,1,1,-,-,0,0,0,0,-,0,0,-,-,1,0,0,0,-,0,-,0,1,-,0,-,-,2,0,-,-,0,0,0,-
1961,20,-,-,0,0,1,0,0,0,-,0,0,0,1,0,0,0,-,0,0,-,-,0,0,0,0,-,0,0,-,-,0,0,1,1,-,0,-,0,0,-,0,-,1,6,0,-,-,3,0,0,-
1961,21,-,-,0,0,2,0,0,0,-,0,0,0,0,1,0,0,-,0,1,-,-,0,1,0,0,1,0,0,-,-,0,0,0,0,-,0,-,1,0,-,0,-,0,2,0,-,-,0,0,0,-
1961,22,-,-,2,0,1,0,0,0,-,0,2,0,0,0,0,0,-,0,0,-,-,0,0,2,2,1,0,0,-,-,0,0,0,0,-,0,-,0,0,-,0,-,0,1,0,-,-,2,0,0,-
1961,23,-,-,0,0,2,0,0,0,-,0,1,0,0,0,0,1,-,0,0,-,-,0,0,0,0,1,0,0,-,-,0,0,0,0,-,0,-,0,0,-,1,-,0,3,0,-,-,0,1,0,-
1961,24,-,-,0,0,1,0,0,0,-,0,1,0,0,0,0,0,-,1,0,-,-,0,0,0,0,0,0,0,-,-,0,0,1,0,-,1,-,0,1,-,0,-,1,1,0,-,-,0,0,0,-
1961,25,1,-,0,1,1,0,0,0,-,1,3,0,0,0,0,0,-,0,2,-,-,0,0,0,1,1,0,0,-,-,0,0,0,0,-,1,-,1,0,-,2,-,0,0,0,-,1,1,0,0,-
1961,26,0,-,0,0,1,0,0,0,-,0,5,0,0,0,0,0,-,1,2,-,-,0,1,0,0,2,0,0,-,-,0,0,1,0,-,1,-,2,0,-,0,-,0,1,0,-,0,0,1,0,-
1961,27,0,-,0,0,1,0,0,0,-,4,0,0,0,0,0,0,-,0,0,-,1,0,0,0,0,1,1,0,-,-,0,0,0,0,-,0,-,0,0,-,0,-,3,1,1,-,0,0,1,0,-
1961,28,3,-,0,0,2,0,0,0,-,1,2,0,0,1,1,0,4,0,2,-,2,0,0,0,0,1,0,0,-,-,0,0,1,0,-,1,1,0,0,-,0,-,0,3,0,-,0,1,2,0,-
1961,29,0,-,0,1,2,0,0,0,-,0,0,0,1,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,-,0,1,0,1,-,0,0,0,0,-,0,-,0,4,0,1,0,0,0,0,-
1961,30,1,-,0,0,2,0,0,0,-,4,1,0,2,1,0,1,1,2,2,-,3,0,0,0,0,0,0,0,-,-,0,1,2,2,-,1,1,1,3,-,0,-,1,3,0,0,0,3,0,0,-
1961,31,0,-,2,1,5,0,0,0,1,1,2,0,2,0,0,1,0,0,0,-,2,0,0,0,1,0,1,1,-,-,4,0,1,0,-,0,0,0,1,-,3,-,2,4,0,0,1,0,0,0,-
1961,32,0,-,0,0,2,1,1,0,0,2,3,0,2,3,0,2,0,0,7,-,3,0,1,0,0,0,0,0,-,-,1,0,6,0,1,1,0,2,0,-,1,-,0,3,0,0,4,2,4,2,-
1961,33,1,-,0,3,3,1,0,0,0,9,3,0,1,2,0,4,0,0,3,-,6,1,3,0,1,0,0,0,-,1,2,0,9,1,0,0,1,1,1,-,2,-,2,5,0,1,2,0,0,0,-
1961,34,0,-,0,2,2,1,0,0,0,1,2,0,0,2,1,1,0,1,5,-,4,1,3,1,1,0,0,1,-,0,3,0,24,0,0,4,0,0,6,-,1,-,0,1,0,0,0,2,3,1,-
1961,35,2,-,0,2,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,0,2,2,0,6,2,0,0,-,0,3,0,20,3,0,1,0,0,2,-,0,-,0,1,0,0,0,1,0,4,-
1961,36,0,-,0,1,3,0,2,0,0,3,0,0,1,2,2,2,0,0,2,0,1,1,2,1,0,0,0,0,-,0,2,0,14,0,0,0,0,1,7,-,1,1,3,3,1,0,0,1,3,2,-
1961,37,1,-,0,0,5,0,0,0,0,0,0,1,0,1,2,1,0,2,3,0,1,1,3,0,4,1,0,0,-,0,3,0,46,2,1,3,0,0,3,-,3,0,0,4,0,1,1,1,1,3,-
1961,38,0,-,0,4,4,0,0,0,0,0,0,0,1,1,1,5,0,-,0,0,0,1,1,1,1,1,0,2,-,0,3,0,24,1,0,3,0,1,3,-,0,0,3,1,0,0,1,1,3,4,-
1961,39,0,-,1,0,3,0,0,0,1,0,1,1,0,1,0,0,0,2,4,0,3,0,2,0,1,2,0,1,-,0,1,0,17,0,1,5,0,1,11,-,0,0,1,5,0,0,1,0,1,0,-
1961,40,0,-,0,0,3,0,1,0,0,0,0,0,0,3,1,0,0,3,4,1,1,0,3,0,0,1,0,1,-,0,1,0,14,3,0,1,1,0,2,-,14,0,0,3,0,1,0,2,1,3,-
1961,41,0,-,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,0,0,-,0,0,0,9,0,0,5,0,0,3,1,2,0,0,0,0,1,0,0,1,0,-
1961,42,0,-,0,1,5,1,0,0,0,3,0,0,0,0,4,0,0,0,4,1,1,0,2,0,0,4,1,0,-,0,1,0,9,4,0,5,0,2,-,0,1,0,0,1,0,0,0,1,5,5,-
1961,43,0,-,0,1,4,0,0,0,0,0,2,0,0,5,1,0,2,0,1,0,3,1,1,0,1,2,0,0,-,1,0,0,14,0,1,1,0,0,5,0,1,0,0,0,0,0,0,2,1,2,-
1961,44,1,-,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,9,0,0,0,1,1,0,0,-,0,1,0,7,0,0,1,0,1,2,0,0,0,2,1,0,1,2,2,1,0,-
1961,45,1,-,0,1,-,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,-,0,3,0,0,1,0,0,-,0,0,0,7,0,0,2,0,0,0,0,0,2,0,0,0,2,-,0,0,3,-
1961,46,0,-,0,0,-,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,2,1,4,0,1,0,0,0,-,0,0,0,9,0,0,1,0,0,1,0,1,0,1,2,0,1,1,0,1,0,-
1961,47,0,-,0,1,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,1,3,0,0,0,0,0,-,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,-
1961,48,0,-,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,2,0,0,-,0,0,0,1,0,0,1,0,0,-,0,0,0,2,0,0,0,0,1,1,2,-
1961,49,0,-,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-,0,0,0,5,0,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1
1961,50,0,-,0,0,2,0,0,0,0,0,0,0,0,1,-,0,0,0,0,1,2,0,1,0,2,1,0,0,-,0,0,0,4,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0
1961,51,0,-,1,0,2,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,52,0,-,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,-,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0
1962,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1962,2,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,5,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
1962,3,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,6,-,-,0,-,-,-,-,-,-,-,0,-,-,1,-,-,-,-
1962,4,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,-,-,1,-,-,-,-,-,-,0,0,-,-,-,-,-,0,-,-,0,-,-,-,-,-,-,-,1,1,-,0,-,-,-,-
1962,5,-,-,-,-,0,-,-,-,-,1,-,-,-,-,2,1,-,-,0,-,-,-,-,-,-,0,0,-,-,-,-,-,6,1,-,2,-,-,-,-,1,-,1,2,0,-,0,-,-,-,-
1962,6,-,-,-,-,0,-,-,-,-,0,-,-,-,1,0,0,-,-,1,-,-,-,-,-,-,0,0,-,-,-,-,-,3,0,-,0,-,-,-,-,0,-,0,0,0,-,0,-,-,-,-
1962,7,-,-,-,-,0,-,-,-,-,0,-,-,-,0,0,0,-,-,0,-,-,-,-,-,0,0,0,-,-,-,-,-,1,0,-,0,-,-,-,-,0,-,0,1,0,-,0,-,-,-,-
1962,8,-,-,-,-,0,-,-,-,-,0,-,-,-,0,0,0,-,-,1,-,-,-,-,-,0,0,0,-,-,-,-,-,1,0,-,0,-,-,-,-,0,-,0,0,0,-,0,-,-,-,-
1962,9,-,-,2,-,0,-,-,-,-,0,-,-,-,0,0,0,-,-,0,-,-,-,-,-,0,0,0,-,-,-,-,-,3,0,-,0,-,-,-,-,0,-,0,1,0,-,0,-,-,-,-
